Time;Task-ID;Device;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
4616885139;Task-454;Device-1;POLICY1_IOT;TASK_CONCLUDED;136602;0;19164277;0;3942137
4631396166;Task-456;Device-1;POLICY1_IOT;TASK_CONCLUDED;103434;0;14511027;0;2984953
4645218047;Task-458;Device-1;POLICY1_IOT;TASK_CONCLUDED;98522;0;13821881;0;2843194
4667487433;Task-460;Device-1;POLICY1_IOT;TASK_CONCLUDED;158736;0;22269386;0;4580866
4697436159;Task-462;Device-1;POLICY1_IOT;TASK_CONCLUDED;213474;0;29948726;0;6160524
4716321311;Task-464;Device-1;POLICY1_IOT;TASK_CONCLUDED;134613;0;18885152;0;3884721
4736618979;Task-466;Device-1;POLICY1_IOT;TASK_CONCLUDED;144681;0;20297668;0;4175279
4748827246;Task-468;Device-1;POLICY1_IOT;TASK_CONCLUDED;87020;0;12208267;0;2511269
4773434336;Task-470;Device-1;POLICY1_IOT;TASK_CONCLUDED;175399;0;24607090;0;5061737
4787762709;Task-472;Device-1;POLICY1_IOT;TASK_CONCLUDED;102132;0;14328373;0;2947380
4804686105;Task-474;Device-1;POLICY1_IOT;TASK_CONCLUDED;120629;0;16923396;0;3481183
4827996568;Task-476;Device-1;POLICY1_IOT;TASK_CONCLUDED;166156;0;23310463;0;4795018
4855823202;Task-478;Device-1;POLICY1_IOT;TASK_CONCLUDED;198348;0;27826634;0;5724005
4873125432;Task-480;Device-1;POLICY1_IOT;TASK_CONCLUDED;123330;0;17302230;0;3559110
4884665744;Task-482;Device-1;POLICY1_IOT;TASK_CONCLUDED;82259;0;11540312;0;2373869
4895200928;Task-484;Device-1;POLICY1_IOT;TASK_CONCLUDED;75094;0;10535184;0;2167112
4912345722;Task-486;Device-1;POLICY1_IOT;TASK_CONCLUDED;122208;0;17144794;0;3526725
4925138180;Task-488;Device-1;POLICY1_IOT;TASK_CONCLUDED;91184;0;12792458;0;2631439
4948115072;Task-490;Device-1;POLICY1_IOT;TASK_CONCLUDED;163779;0;22976892;0;4726401
4974706985;Task-492;Device-1;POLICY1_IOT;TASK_CONCLUDED;189547;0;26591913;0;5470020
4998493579;Task-494;Device-1;POLICY1_IOT;TASK_CONCLUDED;169550;0;23786594;0;4892959
5028127592;Task-496;Device-1;POLICY1_IOT;TASK_CONCLUDED;211231;0;29634013;0;6095787
5049462713;Task-498;Device-1;POLICY1_IOT;TASK_CONCLUDED;152076;0;21335121;0;4388685
5060790061;Task-251;Device-0;POLICY1_IOT;TASK_CONCLUDED;80741;0;11327348;0;2330062
5084300541;Task-253;Device-0;POLICY1_IOT;TASK_CONCLUDED;167582;0;23510480;0;4836162
5103911341;Task-255;Device-0;POLICY1_IOT;TASK_CONCLUDED;139785;0;19610800;0;4033988
5130077915;Task-257;Device-0;POLICY1_IOT;TASK_CONCLUDED;186515;0;26166574;0;5382527
5145882989;Task-259;Device-0;POLICY1_IOT;TASK_CANCELED;112658;0;15805074;0;3251141
5164323795;Task-261;Device-0;POLICY1_IOT;TASK_CONCLUDED;131446;0;18440806;0;3793318
5193209020;Task-263;Device-0;POLICY1_IOT;TASK_CONCLUDED;205893;0;28885225;0;5941760
5219626790;Task-265;Device-0;POLICY1_IOT;TASK_CONCLUDED;188305;0;26417770;0;5434198
5236521815;Task-267;Device-0;POLICY1_IOT;TASK_CONCLUDED;120427;0;16895025;0;3475347
5254934910;Task-269;Device-0;POLICY1_IOT;TASK_CANCELED;131248;0;18413095;0;3787617
5283592412;Task-271;Device-0;POLICY1_IOT;TASK_CONCLUDED;204270;0;28657502;0;5894916
5306049500;Task-273;Device-0;POLICY1_IOT;TASK_CONCLUDED;160074;0;22457088;0;4619476
5324647496;Task-275;Device-0;POLICY1_IOT;TASK_CONCLUDED;132566;0;18597996;0;3825652
5342505479;Task-277;Device-0;POLICY1_IOT;TASK_CONCLUDED;127291;0;17857983;0;3673429
5354514904;Task-279;Device-0;POLICY1_IOT;TASK_CANCELED;85603;0;12009425;0;2470367
5368558553;Task-281;Device-0;POLICY1_IOT;TASK_CONCLUDED;100103;0;14043649;0;2888812
5389792571;Task-283;Device-0;POLICY1_IOT;TASK_CONCLUDED;151356;0;21234018;0;4367888
5408130222;Task-285;Device-0;POLICY1_IOT;TASK_CONCLUDED;130710;0;18337651;0;3772098
5420135508;Task-287;Device-0;POLICY1_IOT;TASK_CONCLUDED;85573;0;12005286;0;2469516
5448543069;Task-289;Device-0;POLICY1_IOT;TASK_CANCELED;202489;0;28407561;0;5843503
5462131597;Task-291;Device-0;POLICY1_IOT;TASK_CONCLUDED;96859;0;13588528;0;2795192
5486962079;Task-293;Device-0;POLICY1_IOT;TASK_CONCLUDED;176991;0;24830482;0;5107689
5503339800;Task-295;Device-0;POLICY1_IOT;TASK_CONCLUDED;116740;0;16377721;0;3368936
5527892558;Task-297;Device-0;POLICY1_IOT;TASK_CONCLUDED;175012;0;24552758;0;5050561
5554143720;Task-299;Device-0;POLICY1_IOT;TASK_CANCELED;187118;0;26251162;0;5399927
5581121591;Task-301;Device-0;POLICY1_IOT;TASK_CONCLUDED;192298;0;26977871;0;5549412
5607379329;Task-303;Device-0;POLICY1_IOT;TASK_CONCLUDED;187165;0;26257738;0;5401279
5628377902;Task-305;Device-0;POLICY1_IOT;TASK_CONCLUDED;149677;0;20998573;0;4319456
5641478203;Task-307;Device-0;POLICY1_IOT;TASK_CONCLUDED;93378;0;13100301;0;2694763
5664974529;Task-309;Device-0;POLICY1_IOT;TASK_CANCELED;167481;0;23496326;0;4833250
5693376585;Task-311;Device-0;POLICY1_IOT;TASK_CONCLUDED;202449;0;28402056;0;5842371
5721039728;Task-313;Device-0;POLICY1_IOT;TASK_CONCLUDED;197182;0;27663143;0;5690374
5733926226;Task-315;Device-0;POLICY1_IOT;TASK_CONCLUDED;91854;0;12886498;0;2650783
5746884200;Task-317;Device-0;POLICY1_IOT;TASK_CONCLUDED;92364;0;12957974;0;2665486
5762255097;Task-319;Device-0;POLICY1_IOT;TASK_CANCELED;109563;0;15370897;0;3161830
5789846892;Task-321;Device-0;POLICY1_IOT;TASK_CONCLUDED;196674;0;27591795;0;5675698
5817714792;Task-323;Device-0;POLICY1_IOT;TASK_CONCLUDED;198642;0;27867900;0;5732493
5836857393;Task-325;Device-0;POLICY1_IOT;TASK_CONCLUDED;136448;0;19142601;0;3937678
5849966723;Task-327;Device-0;POLICY1_IOT;TASK_CONCLUDED;93443;0;13109330;0;2696620
5869200248;Task-329;Device-0;POLICY1_IOT;TASK_CANCELED;137096;0;19233525;0;3956382
5890651050;Task-331;Device-0;POLICY1_IOT;TASK_CONCLUDED;152901;0;21450802;0;4412481
5914815398;Task-333;Device-0;POLICY1_IOT;TASK_CONCLUDED;172243;0;24164348;0;4970664
5935200707;Task-335;Device-0;POLICY1_IOT;TASK_CONCLUDED;145306;0;20385309;0;4193306
5950169397;Task-337;Device-0;POLICY1_IOT;TASK_CONCLUDED;106696;0;14968690;0;3079095
5971957849;Task-339;Device-0;POLICY1_IOT;TASK_CANCELED;155308;0;21788452;0;4481936
5999534042;Task-341;Device-0;POLICY1_IOT;TASK_CONCLUDED;196563;0;27576193;0;5672489
6029071570;Task-343;Device-0;POLICY1_IOT;TASK_CONCLUDED;210543;0;29537528;0;6075940
6045662631;Task-345;Device-0;POLICY1_IOT;TASK_CONCLUDED;118261;0;16591061;0;3412821
6068953861;Task-347;Device-0;POLICY1_IOT;TASK_CONCLUDED;166019;0;23291230;0;4791061
6083609198;Task-349;Device-0;POLICY1_IOT;TASK_CANCELED;104463;0;14655337;0;3014637
6106595408;Task-351;Device-0;POLICY1_IOT;TASK_CONCLUDED;163845;0;22986210;0;4728318
6120042738;Task-353;Device-0;POLICY1_IOT;TASK_CONCLUDED;95852;0;13447330;0;2766148
6143044074;Task-355;Device-0;POLICY1_IOT;TASK_CONCLUDED;163953;0;23001336;0;4731430
6165116707;Task-357;Device-0;POLICY1_IOT;TASK_CONCLUDED;157333;0;22072633;0;4540393
6190076670;Task-359;Device-0;POLICY1_IOT;TASK_CANCELED;177914;0;24959963;0;5134324
6204013896;Task-361;Device-0;POLICY1_IOT;TASK_CONCLUDED;99344;0;13937226;0;2866920
6217798991;Task-363;Device-0;POLICY1_IOT;TASK_CONCLUDED;98260;0;13785095;0;2835627
6231948147;Task-365;Device-0;POLICY1_IOT;TASK_CONCLUDED;100855;0;14149156;0;2910515
6244839976;Task-367;Device-0;POLICY1_IOT;TASK_CONCLUDED;91892;0;12891829;0;2651880
6270917319;Task-369;Device-0;POLICY1_IOT;TASK_CANCELED;185879;0;26077343;0;5364172
6292213342;Task-371;Device-0;POLICY1_IOT;TASK_CONCLUDED;151798;0;21296023;0;4380643
6320116420;Task-373;Device-0;POLICY1_IOT;TASK_CONCLUDED;198893;0;27903078;0;5739730
6338054059;Task-375;Device-0;POLICY1_IOT;TASK_CONCLUDED;127859;0;17937639;0;3689815
6365885879;Task-377;Device-0;POLICY1_IOT;TASK_CONCLUDED;198385;0;27831820;0;5725072
6382547643;Task-379;Device-0;POLICY1_IOT;TASK_CANCELED;118765;0;16661764;0;3427364
6392637573;Task-381;Device-0;POLICY1_IOT;TASK_CONCLUDED;71921;0;10089930;0;2075522
6421707393;Task-383;Device-0;POLICY1_IOT;TASK_CONCLUDED;207209;0;29069820;0;5979731
6434620380;Task-385;Device-0;POLICY1_IOT;TASK_CONCLUDED;92043;0;12912987;0;2656232
6456468414;Task-387;Device-0;POLICY1_IOT;TASK_CONCLUDED;155732;0;21848034;0;4494193
6470907828;Task-389;Device-0;POLICY1_IOT;TASK_CANCELED;102924;0;14439414;0;2970222
6491107578;Task-391;Device-0;POLICY1_IOT;TASK_CONCLUDED;143983;0;20199750;0;4155137
6513862685;Task-393;Device-0;POLICY1_IOT;TASK_CONCLUDED;162198;0;22755107;0;4680780
6543515372;Task-395;Device-0;POLICY1_IOT;TASK_CONCLUDED;211364;0;29652687;0;6099628
6555807233;Task-397;Device-0;POLICY1_IOT;TASK_CONCLUDED;87616;0;12291861;0;2528465
6580589052;Task-399;Device-0;POLICY1_IOT;TASK_CANCELED;176644;0;24781819;0;5097679
6600953396;Task-401;Device-0;POLICY1_IOT;TASK_CONCLUDED;145157;0;20364344;0;4188994
6626236429;Task-403;Device-0;POLICY1_IOT;TASK_CONCLUDED;180217;0;25283033;0;5200780
6641073910;Task-405;Device-0;POLICY1_IOT;TASK_CONCLUDED;105761;0;14837481;0;3052105
6668426202;Task-407;Device-0;POLICY1_IOT;TASK_CONCLUDED;194967;0;27352292;0;5626432
6695174270;Task-409;Device-0;POLICY1_IOT;TASK_CANCELED;190660;0;26748068;0;5502141
6716643810;Task-411;Device-0;POLICY1_IOT;TASK_CONCLUDED;153034;0;21469540;0;4416335
6726805327;Task-413;Device-0;POLICY1_IOT;TASK_CONCLUDED;72431;0;10161517;0;2090248
6753261448;Task-415;Device-0;POLICY1_IOT;TASK_CONCLUDED;188579;0;26456121;0;5442087
6778888089;Task-417;Device-0;POLICY1_IOT;TASK_CONCLUDED;182666;0;25626641;0;5271461
6802957119;Task-419;Device-0;POLICY1_IOT;TASK_CANCELED;171564;0;24069030;0;4951057
6826255549;Task-421;Device-0;POLICY1_IOT;TASK_CONCLUDED;166071;0;23298430;0;4792542
6854670361;Task-423;Device-0;POLICY1_IOT;TASK_CONCLUDED;202540;0;28414812;0;5844995
6881801149;Task-425;Device-0;POLICY1_IOT;TASK_CONCLUDED;193388;0;27130788;0;5580868
6891911654;Task-427;Device-0;POLICY1_IOT;TASK_CONCLUDED;72067;0;10110505;0;2079755
6904409902;Task-429;Device-0;POLICY1_IOT;TASK_CANCELED;89087;0;12498248;0;2570919
6920798392;Task-431;Device-0;POLICY1_IOT;TASK_CONCLUDED;116817;0;16388490;0;3371151
6946986089;Task-433;Device-0;POLICY1_IOT;TASK_CONCLUDED;186665;0;26187697;0;5386872
6972222814;Task-435;Device-0;POLICY1_IOT;TASK_CONCLUDED;179887;0;25236725;0;5191254
6992131008;Task-437;Device-0;POLICY1_IOT;TASK_CONCLUDED;141905;0;19908194;0;4095163
7016316282;Task-439;Device-0;POLICY1_IOT;TASK_CANCELED;172392;0;24185274;0;4974968
7032615246;Task-441;Device-0;POLICY1_IOT;TASK_CONCLUDED;116179;0;16298964;0;3352736
7045109912;Task-443;Device-0;POLICY1_IOT;TASK_CONCLUDED;89061;0;12494666;0;2570182
7064982636;Task-445;Device-0;POLICY1_IOT;TASK_CONCLUDED;141652;0;19872724;0;4087867
7094253724;Task-447;Device-0;POLICY1_IOT;TASK_CONCLUDED;208644;0;29271088;0;6021133
7118667221;Task-449;Device-0;POLICY1_IOT;TASK_CANCELED;174019;0;24413497;0;5021914
7148095191;Task-451;Device-0;POLICY1_IOT;TASK_CONCLUDED;209762;0;29427970;0;6053404
7161150287;Task-453;Device-0;POLICY1_IOT;TASK_CONCLUDED;93056;0;13055096;0;2685464
7185583336;Task-455;Device-0;POLICY1_IOT;TASK_CONCLUDED;174158;0;24433049;0;5025936
7203181873;Task-457;Device-0;POLICY1_IOT;TASK_CONCLUDED;125442;0;17598537;0;3620061
7218606409;Task-459;Device-0;POLICY1_IOT;TASK_CANCELED;109946;0;15424536;0;3172864
7238190012;Task-461;Device-0;POLICY1_IOT;TASK_CONCLUDED;139591;0;19583603;0;4028394
7250739540;Task-463;Device-0;POLICY1_IOT;TASK_CONCLUDED;89453;0;12549528;0;2581468
7267951421;Task-465;Device-0;POLICY1_IOT;TASK_CONCLUDED;122686;0;17211881;0;3540525
7284223771;Task-467;Device-0;POLICY1_IOT;TASK_CONCLUDED;115989;0;16272350;0;3347261
7313649347;Task-469;Device-0;POLICY1_IOT;TASK_CANCELED;209745;0;29425576;0;6052911
7327569385;Task-471;Device-0;POLICY1_IOT;TASK_CONCLUDED;99222;0;13920038;0;2863385
7348847842;Task-473;Device-0;POLICY1_IOT;TASK_CONCLUDED;151672;0;21278457;0;4377029
7366724545;Task-475;Device-0;POLICY1_IOT;TASK_CONCLUDED;127425;0;17876703;0;3677280
7379916862;Task-477;Device-0;POLICY1_IOT;TASK_CONCLUDED;94034;0;13192317;0;2713691
7400524919;Task-479;Device-0;POLICY1_IOT;TASK_CANCELED;146894;0;20608057;0;4239126
7421299292;Task-481;Device-0;POLICY1_IOT;TASK_CONCLUDED;148079;0;20774373;0;4273338
7447391193;Task-483;Device-0;POLICY1_IOT;TASK_CONCLUDED;185983;0;26091901;0;5367166
7468969233;Task-485;Device-0;POLICY1_IOT;TASK_CONCLUDED;153808;0;21578040;0;4438654
7486219147;Task-487;Device-0;POLICY1_IOT;TASK_CONCLUDED;122957;0;17249914;0;3548348
7506740706;Task-489;Device-0;POLICY1_IOT;TASK_CANCELED;146277;0;20521559;0;4221333
7521361315;Task-491;Device-0;POLICY1_IOT;TASK_CONCLUDED;104215;0;14620609;0;3007494
7547997307;Task-493;Device-0;POLICY1_IOT;TASK_CONCLUDED;189861;0;26635992;0;5479087
7560780171;Task-495;Device-0;POLICY1_IOT;TASK_CONCLUDED;91116;0;12782864;0;2629465
7581176296;Task-497;Device-0;POLICY1_IOT;TASK_CONCLUDED;145383;0;20396125;0;4195531
7609110240;Task-499;Device-0;POLICY1_IOT;TASK_CANCELED;199113;0;27933944;0;5746079
